C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,DAILY_ENTRIES,DAILY_EXITS
N501,R020,01-00-03,47-50 STS ROCK,BDFM,IND,05/25/2022,844.0,1695.0
N501,R020,01-00-03,47-50 STS ROCK,BDFM,IND,05/26/2022,828.0,1590.0
N501,R020,01-00-03,47-50 STS ROCK,BDFM,IND,05/27/2022,720.0,1259.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/21/2022,280.0,613.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/22/2022,246.0,483.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/23/2022,921.0,1674.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/24/2022,1015.0,1988.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/25/2022,1003.0,1894.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/26/2022,957.0,1950.0
N501,R020,01-03-00,47-50 STS ROCK,BDFM,IND,05/27/2022,820.0,1590.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/21/2022,382.0,573.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/22/2022,339.0,433.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/23/2022,1088.0,1585.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/24/2022,1135.0,1903.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/25/2022,1212.0,1890.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/26/2022,1112.0,1736.0
N501,R020,01-03-01,47-50 STS ROCK,BDFM,IND,05/27/2022,1002.0,1493.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/21/2022,464.0,551.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/22/2022,308.0,373.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/23/2022,1220.0,1743.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/24/2022,1377.0,1881.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/25/2022,1412.0,1911.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/26/2022,1378.0,1907.0
N501,R020,01-03-02,47-50 STS ROCK,BDFM,IND,05/27/2022,1191.0,1586.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/21/2022,316.0,285.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/22/2022,209.0,177.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/23/2022,1273.0,1365.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/24/2022,1379.0,1537.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/25/2022,1351.0,1594.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/26/2022,1386.0,1457.0
N501,R020,01-03-03,47-50 STS ROCK,BDFM,IND,05/27/2022,1149.0,1172.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/21/2022,2.0,30.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/22/2022,8.0,23.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/23/2022,51.0,31.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/24/2022,69.0,36.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/25/2022,49.0,48.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/26/2022,43.0,42.0
N501,R020,01-06-00,47-50 STS ROCK,BDFM,IND,05/27/2022,27.0,18.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/21/2022,28.0,23.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/22/2022,28.0,18.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/23/2022,389.0,236.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/24/2022,386.0,241.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/25/2022,397.0,219.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/26/2022,371.0,252.0
N501,R020,01-06-01,47-50 STS ROCK,BDFM,IND,05/27/2022,302.0,184.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/21/2022,313.0,1452.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/22/2022,269.0,1121.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/23/2022,744.0,2047.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/24/2022,834.0,2298.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/25/2022,792.0,2429.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/26/2022,826.0,2212.0
N501A,R020,02-00-00,47-50 STS ROCK,BDFM,IND,05/27/2022,721.0,1893.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/21/2022,253.0,1146.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/22/2022,209.0,904.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/23/2022,519.0,1236.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/24/2022,538.0,1271.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/25/2022,580.0,1475.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/26/2022,513.0,1380.0
N501A,R020,02-00-01,47-50 STS ROCK,BDFM,IND,05/27/2022,464.0,1234.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/21/2022,201.0,786.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/22/2022,181.0,567.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/23/2022,405.0,901.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/24/2022,430.0,1022.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/25/2022,462.0,1026.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/26/2022,450.0,998.0
N501A,R020,02-00-02,47-50 STS ROCK,BDFM,IND,05/27/2022,418.0,949.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/21/2022,100.0,368.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/22/2022,81.0,283.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/23/2022,264.0,380.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/24/2022,284.0,385.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/25/2022,300.0,439.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/26/2022,278.0,425.0
N501A,R020,02-00-03,47-50 STS ROCK,BDFM,IND,05/27/2022,248.0,371.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/21/2022,102.0,499.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/22/2022,115.0,358.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/23/2022,108.0,410.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/24/2022,116.0,482.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/25/2022,134.0,533.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/26/2022,102.0,482.0
N501A,R020,02-03-00,47-50 STS ROCK,BDFM,IND,05/27/2022,108.0,449.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/21/2022,198.0,515.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/22/2022,199.0,327.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/23/2022,178.0,441.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/24/2022,210.0,558.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/25/2022,193.0,558.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/26/2022,208.0,521.0
N501A,R020,02-03-01,47-50 STS ROCK,BDFM,IND,05/27/2022,192.0,525.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/21/2022,237.0,435.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/22/2022,249.0,265.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/23/2022,259.0,480.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/24/2022,271.0,621.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/25/2022,307.0,544.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/26/2022,296.0,542.0
N501A,R020,02-03-02,47-50 STS ROCK,BDFM,IND,05/27/2022,229.0,507.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/21/2022,294.0,312.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/22/2022,274.0,184.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/23/2022,442.0,384.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/24/2022,498.0,531.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/25/2022,479.0,464.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/26/2022,485.0,416.0
N501A,R020,02-03-03,47-50 STS ROCK,BDFM,IND,05/27/2022,431.0,369.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/21/2022,8.0,43.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/22/2022,12.0,27.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/23/2022,7.0,50.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/24/2022,8.0,33.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/25/2022,14.0,25.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/26/2022,9.0,40.0
N501A,R020,02-06-00,47-50 STS ROCK,BDFM,IND,05/27/2022,9.0,71.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/21/2022,8.0,5.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/22/2022,1.0,4.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/23/2022,1.0,9.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/24/2022,4.0,7.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/25/2022,5.0,6.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/26/2022,1.0,15.0
N501A,R020,02-06-01,47-50 STS ROCK,BDFM,IND,05/27/2022,7.0,21.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/21/2022,1.0,2.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/22/2022,0.0,4.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/23/2022,1.0,2.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/24/2022,0.0,6.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/25/2022,1.0,10.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/26/2022,0.0,6.0
N501A,R020,02-06-02,47-50 STS ROCK,BDFM,IND,05/27/2022,0.0,4.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/21/2022,3.0,53.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/22/2022,4.0,33.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/23/2022,9.0,24.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/24/2022,1.0,34.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/25/2022,8.0,68.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/26/2022,5.0,38.0
N501A,R020,02-06-03,47-50 STS ROCK,BDFM,IND,05/27/2022,8.0,30.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,232.0,297.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,240.0,225.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,286.0,1045.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,311.0,1212.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,377.0,1175.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,259.0,1125.0
N502,R021,01-00-00,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,307.0,823.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,287.0,107.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,262.0,64.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,380.0,329.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,440.0,401.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,459.0,401.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,380.0,347.0
N502,R021,01-00-01,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,626.0,252.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,350.0,94.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,284.0,72.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,510.0,241.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,546.0,288.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,640.0,308.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,537.0,275.0
N502,R021,01-00-02,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,0.0,193.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,503.0,156.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,416.0,135.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,731.0,305.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,816.0,388.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,866.0,384.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,778.0,406.0
N502,R021,01-00-03,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,687.0,285.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,624.0,422.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,506.0,357.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,1051.0,894.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,1082.0,938.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,1075.0,955.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,1079.0,868.0
N502,R021,01-00-04,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,929.0,774.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,25.0,38.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,14.0,31.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,26.0,86.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,31.0,70.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,29.0,77.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,24.0,105.0
N502,R021,01-06-00,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,20.0,86.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,528.0,2666.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,437.0,2207.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,652.0,3230.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,672.0,3461.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,718.0,3978.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,638.0,3528.0
N503,R021,00-00-00,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,549.0,3045.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,442.0,1915.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,394.0,1553.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,680.0,1628.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,679.0,2047.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,795.0,2088.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,681.0,2156.0
N503,R021,00-00-01,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,570.0,1720.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,449.0,1648.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,384.0,1360.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,607.0,1221.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,694.0,1483.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,706.0,1529.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,667.0,1532.0
N503,R021,00-00-02,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,524.0,1264.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,372.0,1325.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,371.0,1067.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,538.0,898.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,609.0,1082.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,621.0,1042.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,579.0,1051.0
N503,R021,00-00-03,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,471.0,946.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,330.0,724.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,273.0,526.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,467.0,591.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,575.0,709.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,568.0,684.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,565.0,693.0
N503,R021,00-00-04,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,427.0,557.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,620.0,1689.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,517.0,1216.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,695.0,1457.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,817.0,1562.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,787.0,1658.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,748.0,1580.0
N503,R021,00-00-05,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,621.0,1367.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,304.0,800.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,170.0,591.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,638.0,1329.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,711.0,1435.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,701.0,1458.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,581.0,1343.0
N504,R021,02-00-00,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,512.0,1075.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,412.0,1128.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,303.0,878.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,748.0,1558.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,784.0,1613.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,826.0,1716.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,712.0,1661.0
N504,R021,02-00-01,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,599.0,1382.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,302.0,1221.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,286.0,946.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,676.0,1527.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,706.0,1689.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,779.0,1870.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,662.0,1763.0
N504,R021,02-00-02,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,589.0,1473.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,365.0,1183.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,307.0,918.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,681.0,1475.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,765.0,1650.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,835.0,1682.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,739.0,1649.0
N504,R021,02-00-03,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,682.0,1457.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,442.0,1057.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,334.0,825.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,849.0,1501.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,925.0,1653.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,984.0,1651.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,869.0,1644.0
N504,R021,02-00-04,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,742.0,1384.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,563.0,986.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,434.0,694.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,1111.0,1570.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,1187.0,1693.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,1256.0,1653.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,1150.0,1646.0
N504,R021,02-00-05,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,974.0,1258.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,82.0,126.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,66.0,73.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,210.0,306.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,186.0,397.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,211.0,385.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,194.0,368.0
N504,R021,02-06-00,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,123.0,248.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,98.0,233.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,87.0,154.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,201.0,397.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,243.0,408.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,198.0,451.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,200.0,404.0
N504,R021,02-06-01,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,162.0,328.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/21/2022,129.0,34.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/22/2022,112.0,28.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/23/2022,268.0,104.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/24/2022,302.0,145.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/25/2022,336.0,120.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/26/2022,270.0,132.0
N504,R021,02-06-02,42 ST-BRYANT PK,BDFM7,IND,05/27/2022,210.0,78.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/21/2022,124.0,800.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/22/2022,109.0,663.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/23/2022,298.0,1385.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/24/2022,300.0,1591.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/25/2022,339.0,1598.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/26/2022,306.0,1588.0
N505,R022,02-00-00,34 ST-HERALD SQ,BDFMNQRW,IND,05/27/2022,267.0,1225.0
N505,R022,02-00-01,34 ST-HERALD SQ,BDFMNQRW,IND,05/21/2022,308.0,721.0
N505,R022,02-00-01,34 ST-HERALD SQ,BDFMNQRW,IND,05/22/2022,285.0,570.0
N505,R022,02-00-01,34 ST-HERALD SQ,BDFMNQRW,IND,05/23/2022,596.0,1063.0
N505,R022,02-00-01,34 ST-HERALD SQ,BDFMNQRW,IND,05/24/2022,665.0,1187.0
